"name","split","no","class","team","conference","pos","gp","gs","ab","pa","r","h","2b","3b","hr","rbi","tb","k","bb","hbp","sf","sh","cs","sb","dp","avg","obp","slg","ops","iso","babip","woba","k%","bb%","hr%","rc"
"Chris Forney","ALL","22","Jr","Wells","NEAC","PH/3B","15","6","31","37","4","7","3","0","0","4","10","11","3","3","0","0","0","0","1",".226",".351",".323",".674",".097",".350",".314",".297",".081",".000","3.59"
"Chris Frantz","ALL","25","Sr","Trine","Michigan Intercol. Ath. Assn.","DH","16","4","22","25","2","3","0","0","0","1","3","8","3","0","0","0","0","0","0",".136",".240",".136",".376",".000",".214",".190",".320",".120",".000","0.65"
"Chris Grillo","ALL","10","Sr","Muhlenberg","Centennial","SS","39","39","154","175","30","48","10","2","1","23","65","14","14","3","0","4","3","9","2",".312",".380",".422",".802",".110",".338",".349",".080",".080",".006","25.91"
"Chris Hadsall","ALL","14","Fr","Keystone","CSAC","INF","14","8","39","42","11","16","3","0","0","8","19","6","3","0","0","0","0","1","1",".410",".452",".487",".939",".077",".485",".415",".143",".071",".000","8.34"
"Chris Haggard","ALL","14","So","Centenary (LA)","SCAC","INF","42","42","159","194","31","52","5","3","2","28","69","20","14","16","2","3","2","12","3",".327",".429",".434",".863",".107",".360",".381",".103",".072",".010","33.77"
"Chris Hardin","ALL","14","Fr","Redlands","SCIAC","P","26","10","40","52","8","10","0","1","0","4","12","6","12","0","0","0","0","0","1",".250",".423",".300",".723",".050",".294",".344",".115",".231",".000","6.91"
"Chris Harding","ALL","9","So","North Central (MN)","UMAC","INF","25","25","75","93","15","24","6","1","0","8","32","22","13","5","0","0","1","4","1",".320",".452",".427",".879",".107",".453",".397",".237",".140",".000","16.17"
"Chris Hart","ALL","3","Fr","Millsaps","SAA","1B","34","22","90","103","15","25","3","1","0","8","30","12","9","3","0","1","1","2","3",".278",".363",".333",".696",".056",".321",".315",".117",".087",".000","11.64"
"Chris Jones","ALL","24","Sr","Rutgers-Camden","NJAC","INF","38","38","151","172","27","55","9","1","5","27","81","27","16","3","2","0","1","1","2",".364",".430",".536",".966",".172",".413",".421",".157",".093",".029","33.90"
"Chris Kramedas","ALL","12","Jr","Washington Col.","Centennial","OF","31","15","46","60","12","7","1","1","0","8","10","11","7","4","0","3","1","4","0",".152",".316",".217",".533",".065",".200",".251",".183",".117",".000","4.59"
"Chris LaRose","ALL","24","Jr","Messiah","MAC Commonwealth","OF","36","25","94","100","18","32","5","0","1","17","40","18","6","0","0","0","4","4","1",".340",".380",".426",".806",".085",".413",".357",".180",".060",".010","14.47"
"Chris Leavitt","ALL","25","Sr","Gordon","CCC","C","35","34","113","140","23","33","8","0","4","19","53","27","18","7","0","2","3","11","0",".292",".420",".469",".889",".177",".354",".391",".193",".129",".029","24.39"
"Chris Ligot","ALL","4","Sr","La Verne","SCIAC","OF","42","38","133","164","24","43","9","3","1","29","61","18","14","10","2","5","1","1","1",".323",".421",".459",".880",".135",".362",".378",".110",".085",".006","27.61"
"Chris Liriano","ALL","13","So","Wm. Paterson","NJAC","3B","18","7","35","39","6","8","2","1","0","6","12","10","3","0","0","1","0","0","0",".229",".289",".343",".632",".114",".320",".274",".256",".077",".000","3.64"
"Chris Mansour","ALL","9","Sr","Plymouth St.","Little East","C","28","17","74","86","12","20","7","0","1","14","30","20","8","4","0","0","1","3","2",".270",".372",".405",".777",".135",".358",".350",".233",".093",".012","11.17"
"Chris Maringo","ALL","23","Sr","Lasell","Great Northeast","OF","35","32","98","117","17","23","6","0","0","16","29","14","18","1","0","0","0","5","3",".235",".359",".296",".655",".061",".274",".307",".120",".154",".000","12.44"
"Chris McLaren","ALL","3","Sr","Mt. St. Mary (NY)","Skyline","INF","13","5","26","32","3","5","1","0","0","1","6","4","3","1","1","1","0","0","0",".192",".290",".231",".521",".038",".217",".238",".125",".094",".000","2.23"
"Chris McNulty","ALL","15","Jr","Sewanee","SAA","INF","40","40","142","171","22","45","10","0","3","34","64","14","20","5","3","1","1","0","5",".317",".412",".451",".863",".134",".328",".379",".082",".117",".018","26.66"
"Chris McTeague","ALL","16","Fr","Knox","MWC","SS","34","32","101","111","11","27","3","0","0","9","30","28","6","2","1","1","3","1","0",".267",".318",".297",".615",".030",".365",".277",".252",".054",".000","9.95"
"Chris Miller","ALL","42","Jr","Centenary (NJ)","CSAC","C","21","18","49","61","11","12","2","0","0","10","14","11","8","2","1","1","1","0","0",".245",".367",".286",".653",".041",".308",".302",".180",".131",".000","6.41"
"Chris Moreno","ALL","29","So","CCNY","CUNYAC","C","22","22","69","77","5","16","4","0","0","10","20","22","6","1","1","0","2","4","3",".232",".299",".290",".589",".058",".333",".268",".286",".078",".000","5.29"
"Chris O'Brien","ALL","15","So","Union (NY)","Liberty League","1B","18","10","46","51","10","14","1","0","2","7","21","14","4","1","0","0","0","1","0",".304",".373",".457",".830",".152",".400",".367",".275",".078",".039","8.29"
"Chris Panzarella","ALL","22","Sr","Keystone","CSAC","INF","36","36","143","162","42","62","12","2","2","23","84","13","15","3","1","0","1","23","2",".434",".494",".587","1.081",".154",".465",".470",".080",".093",".012","42.07"
"Chris Penna","ALL","12","Fr","Rhodes","SAA","C","11","6","21","25","1","4","1","0","0","1","5","4","2","2","0","0","0","0","1",".190",".320",".238",".558",".048",".235",".270",".160",".080",".000","1.64"
"Chris Peres","ALL","34","Sr","La Verne","SCIAC","INF","40","38","155","178","35","55","13","2","3","41","81","13","16","4","3","0","0","1","3",".355",".421",".523",".944",".168",".366",".410",".073",".090",".017","33.64"
"Chris Radovic","ALL","10","So","Clark (MA)","NEWMAC","P","36","31","112","133","23","36","7","0","7","23","64","38","17","4","0","0","0","5","2",".321",".429",".571","1.000",".250",".433",".434",".286",".128",".053","26.83"
"Chris Reeder","ALL","17","Fr","TCNJ","NJAC","C","16","13","43","55","10","11","6","0","0","9","17","9","6","4","2","0","2","1","0",".256",".382",".395",".777",".140",".306",".347",".164",".109",".000","6.87"
"Chris Riddle","ALL","23","Sr","Central (IA)","American Rivers","SS","31","31","101","114","19","26","12","1","2","20","46","22","3","5","1","4","0","4","2",".257",".309",".455",".764",".198",".308",".320",".193",".026",".018","13.86"
"Chris Romano","ALL","11","So","Colby","NESCAC","INF","26","26","81","101","16","23","3","2","2","14","36","23","16","1","2","1","1","3","2",".284",".400",".444",".844",".160",".362",".369",".228",".158",".020","15.61"
"Chris Santana","ALL","24","Jr","Cabrini","Atlantic East","1B","22","5","36","41","7","11","2","0","2","5","19","13","3","2","0","0","0","0","0",".306",".390",".528",".918",".222",".429",".402",".317",".073",".049","7.32"
"Chris Silos","ALL","45","Fr","Stevens","Empire 8","INF","19","11","42","49","3","9","3","0","0","4","12","11","4","3","0","0","0","1","0",".214",".327",".286",".613",".071",".290",".287",".224",".082",".000","4.64"
"Chris Spohr","ALL","11","Jr","Cal Lutheran","SCIAC","C","17","8","23","32","4","6","2","0","0","5","8","6","5","2","0","2","0","1","1",".261",".433",".348",".781",".087",".353",".343",".188",".156",".000","4.24"
"Chris Stamos","ALL","19","Fr","Principia","SLIAC","OF","33","31","92","117","13","26","3","0","0","12","29","22","21","2","2","0","0","5","2",".283",".419",".315",".734",".033",".361",".344",".188",".179",".000","16.47"
"Chris Steinhoff","ALL","29","Jr","Augsburg","MIAC","OF","25","20","60","70","7","10","1","0","0","3","11","13","5","2","0","3","0","2","4",".167",".254",".183",".437",".017",".213",".202",".186",".071",".000","1.87"
"Chris Suarez","ALL","6","So","New Rochelle","DIII Independent","OF","24","13","51","60","8","10","0","0","0","3","10","13","8","1","0","0","1","6","0",".196",".317",".196",".513",".000",".263",".252",".217",".133",".000","4.89"
"Chris Suleski","ALL","15","So","Rutgers-Newark","NJAC","C","30","28","92","106","16","22","7","0","3","13","38","24","6","5","2","1","3","0","1",".239",".314",".413",".727",".174",".284",".317",".226",".057",".028","11.02"
"Chris Symington","ALL","4","So","Union (NY)","Liberty League","CF","21","8","33","34","5","6","1","0","0","3","7","6","1","0","0","0","1","4","2",".182",".206",".212",".418",".030",".222",".189",".176",".029",".000","0.54"
"Chris Thomas","ALL","35","Fr","Albright","MAC Commonwealth","C","10","5","22","25","4","7","1","1","0","3","10","6","3","0","0","0","0","0","0",".318",".400",".455",".855",".136",".438",".376",".240",".120",".000","4.25"
"Chris Vetter","ALL","7","Jr","Kean","NJAC","C","25","18","66","83","11","19","2","0","0","10","21","11","9","1","0","7","1","3","0",".288",".382",".318",".700",".030",".345",".296",".133",".108",".000","10.12"
"Chris Wagner","ALL","23","Fr","Scranton","Landmark","INF","34","28","105","124","18","34","9","0","2","24","49","17","15","2","1","1","2","1","1",".324",".415",".467",".882",".143",".368",".386",".137",".121",".016","20.41"
"Chris West","ALL","33","So","LaGrange","USA South","INF","13","5","24","27","4","5","1","0","0","3","6","7","3","0","0","0","0","0","0",".208",".296",".250",".546",".042",".294",".256",".259",".111",".000","2.00"
"Chris Wood","ALL","14","Sr","UMass Dartmouth","Little East","LF","40","38","147","184","25","47","6","2","0","24","57","34","26","5","2","4","6","4","0",".320",".433",".388",".821",".068",".409",".365",".185",".141",".000","28.12"
"Chris York","ALL","5","Sr","Sul Ross St.","ASC","3B","32","32","112","145","27","44","14","1","2","30","66","14","12","11","10","0","3","10","4",".393",".462",".589","1.051",".196",".396",".440",".097",".083",".014","30.66"
"Chris Zinser","ALL","21","Fr","St. Joseph's (Brkln)","Skyline","OF","37","36","99","123","15","20","0","0","0","3","20","17","13","4","0","7","5","8","3",".202",".319",".202",".521",".000",".244",".241",".138",".106",".000","7.36"
"Christian Aldrich","ALL","22","Jr","Thiel","PAC","1B","39","38","143","164","23","56","11","0","4","30","79","15","15","3","2","1","0","1","5",".392",".454",".552","1.006",".161",".413",".435",".091",".091",".024","33.62"
"Christian Allaire","ALL","18","Fr","Endicott","CCC","2b","41","41","143","169","23","34","2","0","0","23","36","26","18","3","1","4","5","17","4",".238",".333",".252",".585",".014",".288",".270",".154",".107",".000","14.84"
"Christian Aybar","ALL","1","Sr","New England Col.","NECC","OF","46","46","184","215","48","62","20","3","4","32","100","24","19","8","4","0","3","13","4",".337",".414",".543",".957",".207",".363",".412",".112",".088",".019","40.57"
"Christian Beal","ALL","2","So","Bates","NESCAC","OF","35","35","146","166","32","54","9","2","1","17","70","19","11","9","0","0","2","15","3",".370",".446",".479",".925",".110",".421",".411",".114",".066",".006","32.88"
"Christian Burt","ALL","9","Fr","Salem St.","MASCAC","2B","18","14","40","49","13","13","2","0","0","5","15","7","6","1","1","1","1","0","1",".325",".417",".375",".792",".050",".382",".351",".143",".122",".000","6.79"
"Christian Campbell","ALL","5","Jr","Ferrum","ODAC","C","26","21","72","87","7","21","5","0","0","14","26","8","6","1","5","3","1","0","2",".292",".333",".361",".694",".069",".304",".293",".092",".069",".000","9.22"
"Christian Cassaro","ALL","13","So","John Carroll","OAC","CF","27","23","78","98","24","24","5","0","0","8","29","23","12","7","0","1","2","3","0",".308",".443",".372",".815",".064",".436",".373",".235",".122",".000","15.26"
"Christian Cooper","ALL","13","So","Millsaps","SAA","C","26","25","77","93","6","22","2","0","1","9","27","20","7","8","0","1","0","1","1",".286",".402",".351",".753",".065",".375",".346",".215",".075",".011","12.93"
"Christian Crowe","ALL","26","N/A","Medaille","AMCC","RF","26","26","90","97","11","23","4","1","0","19","29","9","4","1","2","0","0","4","3",".256",".289",".322",".611",".067",".277",".270",".093",".041",".000","8.70"
"Christian Dahncke","ALL","31","Sr","Webster","SLIAC","C","18","4","23","30","5","9","1","0","0","3","10","7","2","2","2","1","0","2","1",".391",".448",".435",".883",".043",".500",".374",".233",".067",".000","5.37"
"Christian Diaz","ALL","20","Jr","Rutgers-Newark","NJAC","INF","11","6","20","27","4","2","0","0","0","0","2","10","7","0","0","0","0","1","0",".100",".333",".100",".433",".000",".200",".245",".370",".259",".000","1.63"
"Christian Ezzell","ALL","11","So","Brevard","USA South","C","21","21","79","82","11","21","4","1","0","8","27","24","0","2","0","1","0","7","0",".266",".284",".342",".626",".076",".382",".273",".293",".000",".000","8.80"
"Christian Forgione","ALL","8","Fr","St. Lawrence","Liberty League","INF","30","26","89","100","9","20","4","0","2","9","30","24","10","1","0","0","0","1","1",".225",".310",".337",".647",".112",".286",".294",".240",".100",".020","9.81"
"Christian Garcia","ALL","16","So","Rockford","NACC","C","27","25","89","105","12","22","4","0","0","8","26","20","9","5","1","1","0","1","3",".247",".346",".292",".638",".045",".314",".294",".190",".086",".000","10.07"
"Christian Gerner","ALL","2","Jr","Concordia Wisconsin","NACC","SS","41","40","113","148","20","29","4","0","0","11","33","18","17","5","1","12","4","4","2",".257",".375",".292",".667",".035",".302",".288",".122",".115",".000","14.89"
"Christian Hague","ALL","5","Jr","Mary Washington","CAC","OF","35","34","129","145","27","51","11","2","7","27","87","18","13","1","2","0","0","0","1",".395",".448",".674","1.122",".279",".415",".477",".124",".090",".048","35.23"
"Christian Hodge","ALL","23","Sr","Gordon","CCC","INF","38","38","130","151","18","32","6","3","6","32","62","40","14","2","2","3","7","8","4",".246",".324",".477",".801",".231",".302",".340",".265",".093",".040","17.85"
"Christian Italiano","ALL","21","Fr","Skidmore","Liberty League","OF","17","6","24","26","5","5","2","0","0","10","7","8","1","0","1","0","0","2","0",".208",".231",".292",".523",".083",".294",".227",".308",".038",".000","1.80"
"Christian Jones","ALL","35","Jr","Catholic","Landmark","OF","26","12","51","60","13","18","2","3","3","13","35","22","7","1","0","1","1","2","1",".353",".441",".686","1.127",".333",".577",".469",".367",".117",".050","13.76"
"Christian Killian","ALL","25","Fr","La Verne","SCIAC","C","10","6","26","30","3","5","0","0","0","7","5","1","3","1","0","0","0","0","3",".192",".300",".192",".492",".000",".200",".241",".033",".100",".000","0.95"
"Christian Naccari","ALL","21","Jr","Nichols","CCC","INF","41","41","167","183","37","51","12","3","7","41","90","26","10","3","3","0","1","7","6",".305",".350",".539",".889",".234",".321",".381",".142",".055",".038","29.54"
"Christian Pacifico","ALL","40","So","Penn St.-Behrend","AMCC","INF","18","3","24","29","6","7","2","0","0","3","9","4","3","2","0","0","0","0","0",".292",".414",".375",".789",".083",".350",".362",".138",".103",".000","4.32"
"Christian Pack","ALL","17","Sr","King's (PA)","MAC Freedom","INF","35","35","131","141","28","53","9","2","1","28","69","7","6","1","2","1","0","5","1",".405",".429",".527",".956",".122",".416",".412",".050",".043",".007","29.61"
"Christian Padilla","ALL","1","So","Blackburn","SLIAC","2B","38","38","122","149","18","33","5","0","0","14","38","28","17","6","0","4","3","5","3",".270",".386",".311",".697",".041",".351",".318",".188",".114",".000","16.94"
"Christian Perna","ALL","15","So","Penn College","NEAC","INF","22","16","71","76","10","19","4","0","0","9","23","7","5","0","0","0","0","3","2",".268",".316",".324",".640",".056",".297",".288",".092",".066",".000","7.59"
"Christian Poulsen","ALL","11","Sr","Maryville (TN)","USA South","INF","38","34","121","139","21","46","1","1","0","21","49","8","15","0","1","2","5","13","4",".380",".445",".405",".850",".025",".404",".377",".058",".108",".000","23.81"
"Christian Seariac","ALL","16","Jr","MCLA","MASCAC","OF","38","38","129","148","14","39","3","2","1","19","49","17","17","1","1","0","5","8","3",".302",".385",".380",".765",".078",".339",".344",".115",".115",".007","20.02"
"Christian Smith","ALL","11","Sr","Manchester","HCAC","INF","34","34","116","141","15","30","3","0","1","23","36","30","18","3","3","1","2","2","2",".259",".364",".310",".674",".052",".330",".309",".213",".128",".007","15.50"
"Christian Tiffin","ALL","21","Sr","Utica","Empire 8","INF","29","28","95","111","16","28","8","1","1","13","41","16","12","2","1","1","1","3","0",".295",".382",".432",".814",".137",".342",".357",".144",".108",".009","16.84"
