"name","split","no","class","team","conference","pos","gp","gs","ab","pa","r","h","2b","3b","hr","rbi","tb","k","bb","hbp","sf","sh","cs","sb","dp","avg","obp","slg","ops","iso","babip","woba","k%","bb%","hr%","rc"
"Johnny Hipsman","ALL","3","Fr","Richmond","Atlantic 10","OF","44","30","114","141","21","42","8","0","3","21","59","28","22","3","2","0","1","2","1",".368",".475",".518",".993",".149",".459",".435",".199",".156",".021","29.08"
"Johnny Johnson","ALL","0","Jr","Southern U.","SWAC","INF","45","43","177","205","36","59","10","2","4","38","85","40","19","6","1","2","4","18","3",".333",".414",".480",".894",".147",".410",".390",".195",".093",".020","36.69"
"Johnny Kampes","ALL","18","Fr","Wagner","NEC","C","37","34","109","121","10","20","3","0","1","5","26","23","4","7","0","1","2","2","1",".183",".258",".239",".497",".055",".224",".231",".190",".033",".008","6.16"
"Johnny Leake","ALL","41","Jr","Prairie View","SWAC","OF","6","1","9","9","1","1","0","0","0","0","1","4","0","0","0","0","0","0","0",".111",".111",".111",".222",".000",".200",".099",".444",".000",".000","-0.30"
"Johnny Mendoza","ALL","9","Jr","San Jose St.","MWC","C","29","24","88","110","13","22","1","1","0","16","25","19","13","2","3","4","3","0","3",".250",".349",".284",".633",".034",".306",".283",".173",".118",".000","9.54"
"Johnny Pacheco","ALL","38","Fr","UC Irvine","Big West","C","2","0","2","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0",".000",".000",".000",".000",".000",".000",".000","1.000",".000",".000","-0.22"
"Johnny Rizer","ALL","4","Sr","TCU","Big 12","OF","62","62","241","274","47","76","16","2","11","39","129","51","27","2","4","0","5","8","4",".315",".383",".535",".918",".220",".355",".396",".186",".099",".040","47.16"
"Johnny Sage","ALL","15","Jr","Purdue","Big Ten","OF","44","31","119","140","11","25","3","1","0","10","30","23","12","2","2","5","2","0","3",".210",".289",".252",".541",".042",".255",".242",".164",".086",".000","8.58"
"Johnny Zega","ALL","9","Jr","Monmouth","MAAC","INF","37","37","136","165","22","35","10","1","1","22","50","38","20","7","2","0","1","4","6",".257",".376",".368",".744",".110",".343",".338",".230",".121",".006","19.69"
"Johnpaul Bell","ALL","25","Jr","Bucknell","Patriot","OF","37","34","117","145","23","37","8","2","3","36","58","24","14","10","4","0","2","8","0",".316",".421",".496",".917",".179",".362",".399",".166",".097",".021","26.89"
"Jon Budesa","ALL","8","Sr","Iona","MAAC","OF","33","19","77","85","10","10","1","0","1","5","14","16","3","1","1","3","3","1","2",".130",".171",".182",".353",".052",".148",".156",".188",".035",".012","-0.66"
"Jon Burghardt","ALL","5","Jr","Morehead St.","OVC","C","38","29","108","126","25","32","4","1","6","27","56","19","13","4","1","0","0","1","5",".296",".389",".519",".908",".222",".310",".396",".151",".103",".048","20.68"
"Jon Clines","ALL","14","Jr","VMI","SoCon","P","31","24","94","108","12","32","5","1","3","11","48","12","12","2","0","0","0","0","1",".340",".426",".511",".937",".170",".367",".412",".111",".111",".028","20.51"
"Jon Coss III","ALL","4","Sr","Chicago St.","WAC","OF","24","15","62","69","9","12","1","0","0","2","13","26","2","1","0","4","0","6","1",".194",".231",".210",".441",".016",".333",".191",".377",".029",".000","3.21"
"Jon Peterson","ALL","31","Sr","Longwood","Big South","P","24","0","3","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",".000",".250",".000",".250",".000",".000",".173",".250",".250",".000","0.01"
"Jonah Beamon","ALL","4","Fr","South Carolina","SEC","2B","24","10","35","48","7","6","0","0","0","3","6","16","6","2","0","5","2","2","0",".171",".326",".171",".497",".000",".316",".228",".333",".125",".000","2.70"
"Jonah Brannon","ALL","35","So","Murray St.","OVC","C","15","6","13","18","1","2","0","0","1","3","5","8","2","0","0","3","1","0","1",".154",".267",".385",".652",".231",".250",".243",".444",".111",".056","0.71"
"Jonah Girand","ALL","11","Sr","Florida","SEC","C","8","0","10","12","3","3","1","0","1","3","7","4","2","0","0","0","0","0","0",".300",".417",".700","1.117",".400",".400",".470",".333",".167",".083","2.65"
"Jonah Seagears","ALL","37","Fr","Virginia Tech","ACC","INF","32","13","51","62","5","12","3","0","0","4","15","18","7","3","0","1","0","0","3",".235",".361",".294",".655",".059",".364",".303",".290",".113",".000","5.51"
"Jonathan Allen","ALL","7","Sr","San Francisco","WCC","OF","56","56","210","255","37","53","10","2","17","59","118","60","34","7","3","1","5","3","6",".252",".370",".562",".932",".310",".265",".398",".235",".133",".067","40.41"
"Jonathan Barditch","ALL","2","Fr","Manhattan","MAAC","INF","58","57","181","218","38","53","7","0","2","13","66","35","21","9","1","6","3","4","10",".293",".392",".365",".757",".072",".352",".336",".161",".096",".009","26.18"
"Jonathan Boulaphinh","ALL","24","So","Yale","Ivy League","INF","8","1","7","8","1","0","0","0","0","1","0","2","0","0","0","1","0","0","0",".000",".000",".000",".000",".000",".000",".000",".250",".000",".000","-0.69"
"Jonathan Crimmin","ALL","16","Jr","Siena","MAAC","OF","19","14","48","55","4","10","2","0","0","3","12","16","6","1","0","0","0","0","1",".208",".309",".250",".559",".042",".313",".264",".291",".109",".000","3.95"
"Jonathan Ducoff","ALL","46","Sr","Texas A&M","SEC","OF","39","30","118","127","20","27","6","0","3","27","42","36","5","1","2","1","1","3","0",".229",".262",".356",".618",".127",".296",".269",".283",".039",".024","11.18"
"Jonathan Embry","ALL","11","Jr","Liberty","ASUN","UT","64","63","234","307","56","73","16","2","11","44","126","34","59","5","4","5","2","8","1",".312",".454",".538",".992",".226",".321",".424",".111",".192",".036","60.98"
"Jonathan Foster","ALL","36","Sr","Florida St.","ACC","C","36","17","62","84","19","12","2","0","2","7","20","22","16","5","0","1","0","0","1",".194",".398",".323",".721",".129",".263",".339",".262",".190",".024","10.16"
"Jonathan Imperial","ALL","3","So","Air Force","MWC","OF","28","4","29","31","5","5","1","0","1","6","9","8","2","0","0","0","1","1","2",".172",".226",".310",".536",".138",".200",".239",".258",".065",".032","0.92"
"Jonathan Meola","ALL","19","Sr","Stetson","ASUN","INF","15","15","56","66","5","15","8","0","0","12","23","14","7","1","1","1","3","2","0",".268",".354",".411",".765",".143",".349",".332",".212",".106",".000","7.61"
"Jonathan Parker","ALL","37","Sr","Southeastern La.","Southland","C","15","12","41","52","5","11","2","0","0","8","13","12","6","2","2","1","0","0","0",".268",".373",".317",".690",".049",".355",".310",".231",".115",".000","6.30"
"Jonathan Schiffer","ALL","3","So","Washington","Pac-12","INF","27","21","76","88","14","19","4","0","1","9","26","27","3","9","0","0","0","3","2",".250",".352",".342",".694",".092",".375",".320",".307",".034",".011","10.00"
"Jonathan Smith II","ALL","2","Sr","Alabama A&M","SWAC","INF","49","47","168","210","43","57","11","2","1","23","75","16","26","15","0","1","6","21","2",".339",".469",".446",".915",".107",".371",".411",".076",".124",".005","40.05"
"Jonathan Tapia","ALL","1","So","UTSA","C-USA","INF","51","34","132","168","24","29","5","1","2","13","42","32","17","12","2","5","0","8","4",".220",".356",".318",".674",".098",".270",".305",".190",".101",".012","18.45"
"Jonathan White","ALL","23","Sr","Presbyterian","Big South","INF","59","59","203","258","39","62","7","0","5","31","84","38","29","15","5","6","3","12","3",".305",".421",".414",".835",".108",".345",".367",".147",".112",".019","41.38"
"Jonathan Windham","ALL","12","So","Louisiana","Sun Belt","INF","14","12","44","48","4","11","1","0","0","8","12","11","2","0","0","2","1","2","1",".250",".283",".273",".556",".023",".333",".241",".229",".042",".000","3.26"
"Jonathon Artigues","ALL","3","Jr","Tulane","AAC","INF","58","58","203","261","47","63","9","5","2","27","88","48","44","9","2","3","1","8","5",".310",".450",".433",".883",".123",".394",".392",".184",".169",".008","45.20"
"Jonny Butler","ALL","2","So","NC State","ACC","OF","61","60","251","300","69","67","10","2","3","29","90","47","42","4","2","1","0","3","0",".267",".378",".359",".737",".092",".315",".335",".157",".140",".010","40.69"
"Jonny DeLuca","ALL","5","So","Oregon","Pac-12","OF","56","56","226","258","36","54","11","3","5","40","86","51","23","5","3","1","3","13","5",".239",".319",".381",".700",".142",".283",".310",".198",".089",".019","28.76"
"Jonny Weaver","ALL","7","Fr","Grand Canyon","WAC","INF","37","31","127","154","24","34","7","1","0","14","43","17","23","0","1","3","1","7","4",".268",".377",".339",".716",".071",".306",".322",".110",".149",".000","18.82"
"Jordan Abushahla","ALL","38","Sr","San Diego","WCC","INF","17","3","11","14","4","4","0","0","0","1","4","5","2","0","0","1","0","0","0",".364",".462",".364",".826",".000",".667",".353",".357",".143",".000","2.29"
"Jordan Ammons","ALL","29","So","Mercer","SoCon","OF","35","12","57","65","11","14","4","0","2","15","24","9","7","1","0","0","0","0","2",".246",".338",".421",".759",".175",".261",".338",".138",".108",".031","7.74"
"Jordan Bailey","ALL","13","Fr","Bradley","MVC","OF","9","1","10","14","3","1","0","0","0","0","1","7","3","1","0","0","1","0","0",".100",".357",".100",".457",".000",".333",".263",".500",".214",".000","0.53"
"Jordan Barchus","ALL","23","Sr","San Francisco","WCC","INF","25","3","16","19","2","4","1","0","0","2","5","6","3","0","0","0","0","0","0",".250",".368",".312",".680",".063",".400",".316",".316",".158",".000","2.19"
"Jordan Blackmon","ALL","3","Jr","Houston Baptist","Southland","OF","10","7","25","30","1","5","0","2","0","1","9","11","2","3","0","0","0","1","0",".200",".333",".360",".693",".160",".357",".315",".367",".067",".000","3.65"
"Jordan Bowersox","ALL","13","Sr","Penn St.","Big Ten","OF","49","49","191","218","30","59","8","1","2","15","75","39","16","6","1","4","1","9","2",".309",".379",".393",".772",".084",".377",".340",".179",".073",".009","31.69"
"Jordan Boyer","ALL","4","Sr","Wichita St.","AAC","INF","56","56","221","264","36","68","16","3","5","38","105","46","22","12","8","1","0","7","5",".308",".388",".475",".863",".167",".354",".374",".174",".083",".019","42.88"
"Jordan Brewer","ALL","22","Jr","Michigan","Big Ten","OF","63","62","246","285","58","81","20","0","12","59","137","56","24","5","8","2","4","25","1",".329",".389",".557",".946",".228",".371",".401",".196",".084",".042","54.82"
"Jordan Bustabad","ALL","37","So","Dartmouth","Ivy League","OF","7","0","4","4","2","1","0","0","1","3","4","2","0","0","0","0","0","0","0",".250",".250","1.000","1.250",".750",".000",".525",".500",".000",".250","1.01"
"Jordan Buster","ALL","32","Sr","The Citadel","SoCon","P","17","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",".000",".000",".000",".000",".000",".000",".000","1.000",".000",".000","-0.11"
"Jordan Butler","ALL","15","So","Florida","SEC","UT","42","11","53","57","11","19","5","0","2","11","30","15","4","0","0","0","0","0","0",".358",".404",".566",".970",".208",".472",".421",".263",".070",".035","11.30"
"Jordan Cannon","ALL","25","Sr","Sam Houston St.","Southland","C","53","52","188","227","38","70","12","2","4","37","98","27","18","13","3","5","4","14","8",".372",".455",".521",".976",".149",".413",".418",".119",".079",".018","43.72"
"Jordan Cozart","ALL","12","Jr","Murray St.","OVC","INF","47","36","139","152","26","45","13","1","6","34","78","39","8","1","0","4","2","0","0",".324",".365",".561",".926",".237",".415",".390",".257",".053",".039","26.05"
"Jordan Ebersole","ALL","10","Jr","VMI","SoCon","OF","25","10","38","44","4","6","2","0","2","8","14","19","3","1","1","1","0","1","0",".158",".233",".368",".601",".211",".222",".257",".432",".068",".045","3.30"
"Jordan Feist","ALL","3","Sr","South Fla.","AAC","INF","28","1","8","10","2","0","0","0","0","0","0","2","1","0","0","1","0","2","0",".000",".111",".000",".111",".000",".000",".069",".200",".100",".000","-0.20"
"Jordan Fitzpatrick","ALL","17","So","Missouri St.","MVC","INF","34","10","55","65","6","5","0","0","0","4","5","17","8","1","1","0","0","0","0",".091",".215",".091",".306",".000",".128",".164",".262",".123",".000","0.51"
"Jordan Fucci","ALL","25","Jr","Samford","SoCon","1B","58","58","224","257","50","69","14","2","15","49","132","74","27","3","2","1","1","4","3",".308",".387",".589",".976",".281",".394",".417",".288",".105",".058","48.31"
"Jordan Gochenour","ALL","36","So","Houston","AAC","UT","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000",".000",".000",".000",".000",".000",".000","-0.10"
"Jordan Greene","ALL","9","Sr","Clemson","ACC","2B","45","38","149","174","23","37","9","0","4","24","58","27","18","0","6","1","1","5","2",".248",".318",".389",".707",".141",".266",".308",".155",".103",".023","20.08"
"Jordan Hernandez","ALL","33","Sr","Cal St. Fullerton","Big West","OF","38","10","47","55","5","9","1","0","0","8","10","14","4","2","1","1","0","0","0",".191",".278",".213",".491",".021",".265",".229",".255",".073",".000","3.32"
"Jordan Holladay","ALL","35","So","South Carolina","SEC","1B","28","8","42","47","3","10","3","0","0","6","13","13","4","0","1","0","0","0","1",".238",".298",".310",".608",".071",".333",".272",".277",".085",".000","3.82"
"Jordan Hollins","ALL","19","Jr","Texas Southern","SWAC","UT","35","22","83","100","23","23","4","1","2","15","35","21","17","0","0","0","0","6","3",".277",".400",".422",".822",".145",".350",".369",".210",".170",".020","15.35"
"Jordan Holly","ALL","2","So","Murray St.","OVC","INF","54","51","170","191","24","43","7","1","2","23","58","27","11","2","3","5","3","14","4",".253",".301",".341",".642",".088",".285",".278",".141",".058",".010","18.77"
"Jordan Hovey","ALL","5","Sr","Creighton","Big East","INF","54","53","191","247","33","51","11","2","7","33","87","54","33","8","5","10","3","11","2",".267",".388",".455",".843",".188",".326",".356",".219",".134",".028","37.37"
"Jordan Hutchins","ALL","2","Jr","Delaware","CAA","INF","54","54","202","241","34","55","16","1","4","42","85","39","32","3","3","1","4","11","5",".272",".375",".421",".796",".149",".315",".352",".162",".133",".017","33.06"
"Jordan Jackson","ALL","15","Sr","Oakland","Horizon","INF","5","3","13","16","0","0","0","0","0","1","0","6","1","2","0","0","0","0","1",".000",".188",".000",".188",".000",".000",".133",".375",".063",".000","-0.76"
"Jordan Kozicky","ALL","7","Jr","Minnesota","Big Ten","INF","55","54","198","228","37","47","14","1","11","49","96","62","20","6","4","0","1","3","1",".237",".320",".485",".805",".247",".279",".348",".272",".088",".048","30.95"
"Jordan Lala","ALL","28","Fr","Miami (FL)","ACC","OF","60","60","210","281","68","58","9","1","4","18","81","48","61","6","3","1","5","28","4",".276",".446",".386",".832",".110",".335",".381",".171",".217",".014","46.79"
"Jordan Larson","ALL","24","Jr","Northern Ill.","MAC","1B","54","53","187","211","21","45","4","0","2","20","55","45","15","2","5","2","1","7","6",".241",".297",".294",".591",".053",".297",".264",".213",".071",".009","17.37"
"Jordan Laske","ALL","39","Fr","Rhode Island","Atlantic 10","C","22","11","40","59","12","10","1","1","0","2","13","14","17","2","0","0","2","1","0",".250",".492",".325",".817",".075",".385",".393",".237",".288",".000","9.18"
"Jordan Libman","ALL","25","Jr","Illinois St.","MVC","OF","62","62","234","296","43","70","12","0","2","28","88","39","49","4","5","4","1","4","8",".299",".421",".376",".797",".077",".343",".358",".132",".166",".007","42.73"
"Jordan Maxson","ALL","23","So","Kansas St.","Big 12","C","38","33","110","128","9","23","5","2","1","16","35","43","11","1","4","2","2","0","1",".209",".278",".318",".596",".109",".314",".261",".336",".086",".008","9.59"
"Jordan McFarland","ALL","8","Jr","Arkansas","SEC","INF","24","15","63","75","14","15","1","0","2","12","22","22","6","3","3","0","0","2","1",".238",".320",".349",".669",".111",".310",".299",".293",".080",".027","8.24"
"Jordan McGowan","ALL","11","Jr","Alcorn","SWAC","OF","42","42","160","182","24","36","4","0","0","19","40","18","16","4","2","0","2","3","2",".225",".308",".250",".558",".025",".250",".261",".099",".088",".000","14.14"
"Jordan Medina","ALL","15","Fr","Northern Colo.","WAC","UT","21","5","33","37","1","1","0","0","0","1","1","13","1","1","2","0","0","0","1",".030",".081",".030",".111",".000",".045",".062",".351",".027",".000","-2.44"
"Jordan Monacy","ALL","35","Jr","SFA","Southland","1B","49","43","146","169","11","32","3","1","2","22","43","40","17","4","2","0","0","0","3",".219",".314",".295",".609",".075",".283",".280",".237",".101",".012","14.83"
